content,Label
"saya masih pemula di dunia crypto, awalnya tahu aplikasi ini dari iklan, lalu ada teman yang pakai aplikasi ini juga, lengkap jenis koin yang ada di aplikasi ini, semoga semakin bagus. terimakasih",Positif
Aplikasinya bagus....fitur nya komplit dan mudah nyaman banget buat pemula,Positif
"Apk ini memang sangat enakeun, fiturnya sangat menarik, nyaman digunakan, lengkap, bisa exchange 24 jam real time, gak kalah penting sudah terdaftar, bisa pantau nilai tukarnya, gak heran kalau sudah banyak yg pakai apk ini. Recomendid banget tentunya.",Positif
"Aplikasi yang sangat bagus buat beli tanding crypto, aplikasi tris sangat mudah di gunakan, fitur-fitur nya juga sangat lengkap dan mudah untuk dipahami. Sangat membantu sekali",Positif
Aplikasinya bagus..kita bisa belajar trading dengan baik d aplikasi ini..fitur nya pun mudah dipahami.. Pengen deposit tapi belum ada modal yang cukup..kalau ada modal..langsung deposit..aplikasi nya sangat membantu boss.. download aja dan rasakan..,Positif
Aplikasi nya sangat membantu dan udah sering pake aplikasi ini pokok nya aplikadi ini membantu dan mendukung banget dah jempol pokok nya,Positif
Dari teman saya bilang aplikasi ini sangat bermanfaat apalagi bitkoin Aku coba sangat keren sekali Sangat membantu Dan mudah untuk memahami fitur fitur di aplikasi ini Mantap,Positif
Apk nya bagus kok tapi kalo bisa tambaih doge coin gitu biar para pecinta doge bisa senang,Positif
"Daftar nya susah app ga jelas, sudah dapat pin di mail, di masukkan ga valid, di coba lagi gitu trs, ganti password ga bisa ga",Negatif
"Min kenapa pin yg saya masukin invalid terus,,padahal sudah benar",Positif
Ini kenapa verif email tidak bisa di klik? Sudah diulang ulang tetap tidak bisa di klik.,Negatif
"sistemnya masih buruk, reward staking di ambil kembali bilangnya rewardnya itu karena kesalahan sistem, gk rekomen",Negatif
Fiturnya lengkap sangat mudah bagi pemula yang mau berinvestasi crypto,Positif
Tambahin koin micinya..juga free buy/sell nya di perkecil,Negatif
"Bagus banget untuk withdraw dan deponya mudah banget tidak banyak dilema,biaya transfer Cryptonya juga competitive sama exchange Crypto sebelah, harapannya penghasilan auto stakenya diperbanyak lagi biar menjadi penghasilan tambahan ya kalau perlu adakan door prize merchandise berhadiah untuk member ,overall pertahankan fiturnya kalau perlu WD ke eWallet seperti OVO dan Dana pakai minimal rupiah contoh WITDRAWRL ke dana Rp.100,- lumayan buat tambah uang Game Coin !",Positif
"Verifikasi nomor hp nya susah,sms nya gak masuk-masuk.. Parah,giliran udah terblokir OTP baru masuk...",Negatif
"gw pake triv sih udah lama, so far ok lah. kalau bisa ditambah doge coin",Positif
Pelayanan Sangat Ramah dan saya sangat senang banget dan apalagi bsa bayar tagihan di Triv 👍,Positif
Baru pertama make buat top up paypal tapi proses lama,Positif
Aplikasi ini Transaksinya dalam segala hal apapun selalu lambat di setiap penerimaan/pengiriman koin/token... Sampek berjam jam bru masuk,Negatif
Bintang satu karena saat deposit memakan waktu yang sangat lama sampe berjam jam dan waktu penarikan pun sama harus nunggu berjam jam sampe 2 jam gak seperti apk sebelah tak perlu waktu lama deposit dan whitdraw instan tak memakan waktu lama,Negatif
"Aplikasi tolol skali masuknya ke dalem gabisa keluar lagi, mau ganti nama aja susah seakan akan kita dipaksa buat tetep masuk di dalem. Proses kyc ga jauh kaya pinjol ilegal, aplikasi ga guna sampah!!!",Negatif
"Tolong diperbaiki min, supaya tidak lelet, terimakasih",Positif
Aplikasi bagus cepet dan gk lemot keren banget rekomen banget buat kalian yg baru mw mulai investasi keren mantep,Positif
"ini aplikasi cocok bgt buat investasi crypto, fiturnya simpel, aplikasinya lancar ga lemot.. semua fitur lengkap semua",Positif
"Aplikasinyaa mudah dipahami,pencairan tepat waktu , membantu banget",Positif
"Selamat malam kak, kenapa akun triv saya sering keluar sendiri dan ada notif pesan yang bahasanya susah dimengerti? Tolong dijawab secepatnya terimakasih",Negatif
Aplikasinya bagus. Recomended buat yang pemula mau belajar cripto. Aplikasinya mudah juga digunakan pemula,Positif
"Profit trus aku baru main beberapa hari , mantap banget otw tarik saldo kalo gini cara nya Apk triv sangat membantu trimakasih",Positif
"Aplikasi yang sangat bagus, sangat ringan serta mudah dipahami buat pemula, sangat cocok buat yang baru belajar kripto maupun yang sudah profesional, sukses terus buat aplikasi triv",Positif
Aplikasi anak muda yang mudah di pakai. Saya investasi crypto di triv selalu aman tanpa ada kendala. Mantab semoga industri crypto semakin maju #TRIVCerdasInvestasi.,Positif
"Ayo gabung dengan triv untuk investasi crypto 😎 Saya dan teman keluargapun tidak sia sia memilih karna simple apalgi buat pemula pokonya rekomend banget , cepat gabung mulai dari sekrang trimakasih triv sampai saat ini exchange luar biasa . #TRIVCerdasInvestasi",Positif
"Aplikasi perdagangan kripto yang aman. Langkah mudah investasi berbagai jenis koin kripto, mudah dalam pembayaran, mudah menjual atau penarikan dari hasil penjualan koin kripto.",Positif
Uang saya ditarik gak bisa katanya Gagal tapi saldo berkurang 🙏,Negatif
"Triv sangat membantu saya untuk melakukan Trade dengan baik, selain baik untuk pemula belajar memahami trading dan belajar tentang grafik Triv juga bisa dilakukan dengan sangat santai sekali, tidak perlu terburu-buru untuk proses transaksi karena layanan dalam Triv disini sangat dijamin untuk kalian bisa belajar dalam trading. Intinya jangan takut belajar karena saya awalnya juga dari takut tapi begitu mengenal Triv saya jadi sangat semangat untuk belajar. #TRIVCerdasInvestasi",Positif
"Aplikasi crypto triv yang satu ini menurutku cukup bagus, mudah digunakan tidak makan banyak ruang ram kecil tetep bisa jalan. Simple juga gampang dipahami. So buruan download",Positif
Exchange lokal terpercaya,Positif
"Sumpah keren banget nih aplikasi, dari designnya menarik ga bikin boring. Dari fitur fiturnya oke mudah terpahami, pokonya terbaik 👍",Positif
Dah langganan pake aplikasi ini. Simpel dan gak ribet buat isi saldonya. Promomonya juga banyak. Thanks triv,Positif
"aplikasi triv- beli& staking lumayan bagus untuk investasi bagi pemula, pelayanan nya cepat, admin fast respon, saat nya anda bisa investasi.",Positif
Baru ini saya dapet aplikasi dan team yg bagus di TRIV .salut untuk TRIV 👍👍👍👍👍👍👍,Positif
Link verifikasi saat awal mendaftar tidak bisa berfungsi karena spam,Negatif
"Gua kasih 2 bintang dlu soalnya pemula, kalau apk nya gampang, deposid nggk ribet, dan terutama membayar 100 persen gua tambah bintang full dan komentar gua ganti, semoga apk nya nggak bikin sakit hati",Negatif
"Aplikasinya sangat bagus,cara menggunakannya juga sangat mudah,pokoknya bagus banget deh,gak bakal kecewa pakek aplikasi kayak gini",Positif
"Awalnya gak ngerti sama nich Aplikasi, ngeliat teman-teman pada main Aplikasi ini jadi kepengen coba. Udah di Download, eh asik juga ya ..... Bisa menghasilkan cuan yang begitu mudah. Download sekarang guys, Rekomended banget nich Aplikasi.",Positif
Saya kirim BTC 0.00010000 kok ndak ada masuk?? Gw coba transfer ke indodax masuk... Gile cuk... Gak bener ini triv...,Negatif
"Top markotop.. Aplikasi dompet crypto yang komplit. Saya yg gagal transaksi, buat laporan,,, Suport helpdesk cepat, direspon.. Uang saya dikembalikan ke dompet, tidak sampai menunggu lama.. Good job TRIV..",Positif
So far so good aplikasinya. Fiturnya simple dan gampang di mengerti buat pemula yg mau belajar crypto.,Positif
Aplikasi nya bagus cocok buat yang lagi cari cuan mudah di pahami yang mau cobain segera download apk ini gak nyesel deh download aplikasi Triv,Positif
"Aplikasi yang bagus untuk pemula, dan lengkap panduannya mudah di ikutin. Rekomendasi.",Positif
"Baru kali ini saya menemukan aplikasi sebagus ini, saya sangat merekomendasikan aplikasi ini kerna terbukti sangat bagus",Positif
Wowww aplikasi ini sangat berguna saat kita membeli dan staking cryptonyaa👍👍,Positif
akhirnya ketemu sama aplikasi ini mudah banget dipelajari bagi saya yang pemula. berbagai fitur yang keren sehingga memudahkan penggunanya,Positif
"Jujur baru pertama kali download aplikasi crypto ini dan aku suka banget sama aplikasinya. Aplikasi nya mudah digunakan, cocok banget bagi pemulaa yang baru mulai belajar buat investasi. Daftarnya pun ngk ribet, pelayanan nya oke dan pokoknya mantap deh.. Recommended banget sih menurut aku",Positif
"app crypto yg mudah dipahami, staking koin dgn apy tinggi",Positif
"Bagus aplikasi mudah di pahami, dan yang paling penting aplikasi terpercaya",Positif
"Aplikasi triv beli & staking crypto itu bagus bgt,mudah di pelajari dan simpel bgt.ga pake ribet.saya senang mnggunakan Triv.",Positif
"Aplikasi yang sangat bermanfaat dengan fitur yang beragam dan mudah untuk digunakan,semoga selalu terdepan.",Positif
"Buat pemula sperti saya Triv sangat2 mudah di gunakan, smoga selalu beruntung",Positif
Aplikasinya mudah digunakan dan gampang banget buat pemula yang lagi belajar crypto,Positif
TERIMA KASIH TRIV. 15/06/2021 dengan merespon saya sangat cepat. Withdrawal hanya hitungan Detik sudah masuk ke E-wallet GO-PAY saya🙏🙏😁😁👍👍👍👍👍👍,Positif
"Aplikasi mudah, Fee murah, CS cepat tanggap. Recomend triv",Positif
"Aplikasi triv mudah dipahami oleh trader pemula, serta penambahan fitur order limit dan stop loss sangat membantu untuk bertransaksi. *****",Positif
"Kok gua habis beli coin, harganya turun terus gak ada naik naiknya dah aneh bet ni aplikasi",Negatif
Layanan terbaik sesuai tujuan pemakai! Ingat bukan untuk beli Barang....Jelaas,Positif
"Tolong dong disesuikan minimal jual/beli jadi Rp 22.000 aja kayak di aplikasi pintu, jd enak mau transaksi modal kecil. Semoga di denger",Positif
Triv aplikasi bict coin pling top beli shaking di aplikasi ini keren,Positif
Ga pernah nyesel deh pake aplikasi Triv. Udah lama aku pake ini. Triv aplikasi crypto favorit aku. Cari cuannya gampang banget. Udah gitu deposit plus withdrawal juga cepet banget. Aplikasi ini sangat mudah digunakan pokoknya ga ribet dan gampang,Positif
triv the best aplikasi di mana dari tahun 2016 saya mulai memakai aplikasi ini sangat memudahkan sekali untuk menukar uang elektronik d mana kita bisa menukar bitcoin dlsb...semoga kedepanya semakin di perbaharui dan beberapa kendala mampu segera d perbaiki...,Positif
"Aplikasi trading yang sangat rekomen untuk digunakan, khususnya bagi saya yang masih pemula",Positif
Sip mantap sangat bagus untuk mengisi waktu luang,Positif
Seneng banget bisa ketemu aplikasi yang satu ini. Bisa belajar investasi sambil nambah penghasilan. Terutama terdaftar di Bapeti.,Positif
Investasi di Triv merupakan suatu peluang bisnis yang menjanjikan.. Karena sistin bitcoin yang diterapkan sangat fleksibel dan sangat bagus untuk jangka panjang.. perputaran uang saya di Triv sangatlah cepat.. terima kasih Triv..,Positif
"Aplikasi yg sangat teruji pembayaran nya, no tipu"" dah",Positif
"Ini adalah salah satu aplikasi yang aku rekomendasiin ke kalian. Bagus sekali apalagi untuk kalian yang baru belajar trading. Aplikasi ini user friendly jadi mudah banget untuk eksplor fitur didalamnya. Yg terpenting, aplikasi ini udah diawasi oleh Bappebti",Positif
"Staking Crypto dengan aplikasi Triv sangat memuaskan,menghasilkan uang dengan cepat,serta penarikannya cepat juga.",Positif
"Deposit dan witdraw sangat cepat,mantulah",Positif
"Aplikasi triv ini sangat keren dan mudah di mengerti,terus biaya admin sangat rendah,Terimakasih Triv.",Positif
ya....bagus respond cepat dan bisa langsung di lihat di aplikasi..trimakasih,Positif
ini knapa apl triv uda beberapa hari ini tidak bisa di akses ya,Negatif
Aplikasing yang sangat mudah dipahami apalagi untuk pemula seperti saya.. toplah kasih bintang lima,Positif
Aplikasi yang mudah dipahami dan digunakan khususnya bagi orang awam seperti saya,Positif
"Mantap ne aplikasi, mudah dimengerti dan tidak berat aplikasinya",Positif
"Mudah digunakan dan banyak pilihan coinnya juga , btw aplikasinya bisa buat bayar tagihan juga lho. Main yang kecil2 aja dulu hehe",Positif
"Tolong Fitur STAKE di pisah di pengaturan akun . Atau buat dompet khusus stake . Jangan otomatis STAKE di wallet utama !! profit dikit Gila main ke sini kena trap dari fitur auto stake ! Giliar mau di jual nyangkut di unstake nunggu seminggu ,aduh RIBET ! BENAHIN TRIV",Negatif
"PELAYANAN JELEK, LIVECHAT NO RESPON, EMAIL NO RESPON, DUIT INVESTOR DITILAPPPP!!!!!",Negatif
"Biaya penarikan mahal, perbedaan harga beli dan jual sangat jauh, parah emamg",Negatif
"Aplikasi Triv ini yang menurutku paling bagus daripada yang lain, karena mudah digunakan dan gak ribet kaya aplikasi lain. Pokoknya rekomendasi buat yang mau belajar crypto, I Like Triv!!!!!!!!! So buruan download guys",Positif
Saya kasih 1. Karena triv tidak ada solusi. Baik via chat cs maupun di telegram. Malahan saya di kick out dari telegram. Gara2 saya cuman nanya pencairan ke bank ngk bisa Krn bank tidak bisa di daftar. Pada hal dulu dah pernah WD.,Negatif
Nyoba dulu staking satu bulan di triv buat akhir tahun semoga tahun baru ini menyenangkan.,Positif
Cuan nya bisa langsung di beliin token listrik.. Mantap triv sukses selalu😌,Positif
Email refund transfer malah koin shibauni gw di refund mana di refund saat harga jatuh hufffff tekor berkali2.. cs via email gak nyambung main eksekusi aja kalau gak paham kenapa gak tanya. Uang saya juga belum di refund .. sudah email lagi,Negatif
Kagak jadi deposit .. ternyata bintang 1 sudah menjawab semua .. dari masalah deposit dan penarikan dana . Dll .. mending di app yg bnyak peminat nya lah .. ga resiko ga rugi banyak ..,Negatif
"Potongan nya terlalu tinggi,, dan pas tranding terlalu mahal,, ga kyk yg lain.",Negatif
Cara maen nya gi mana tolong kasih tutorial bagi pemula,Positif
Aplikasi nya sering berhenti weh benerin lagi,Negatif
"Aplikasi yang lengkap, mudah dipahami mudah digunakan.. sangat membantu dalam perekonomian..👌",Positif
"Tolong admin jelaskan informasi staking,, banyak yg belum paham, saya termasuk salah satunya,, selebihnya oke deh 👌👍,, belajar menyimpan uang juga dan ada bonus Nya",Positif
"Pertama kali melihat dashboard yang sekece ini, memudahkan sekali bagi pemula seperti saya, semoga semakin bisa memahami dunia digital saat ini. Thanks",Positif
"Terima kasih banyak TRIV untuk exchangenya mantap banget dan pelayananya sangat memuaskan sekali , Tidak ada aplikasi sebaik Triv ini 👍",Positif
"Gila sih,,, keren parah aplikasinya. Saya sangat merekomendasikan aplikasi ini untuk kalian install. Yuk install sekarang.",Positif
"Awalnya gak tau aplikasi ini,,tapi dapet rekomendasi dari temen dan nyesel baru tau aplikasi ini..asli bagus bangett no lemot dehh pokonya lancar..membantu bangett..the best ..sukses terus poko'nyaa...👍",Positif
Aplikasi terkeren sepanjang masa sih.. semoga aplikasi nya terus konsisten untuk memberikan yang terbaik buat para pengguna aplikasi nya.. semoga bisa menjadi aplikasi no 1 di dunia ya.. yok download aplikasi nya,Positif
"cepat DAN mudah digunakan, kalau ada peningkatan aplikasi disini bisa lebih baik lagi 🌟🌟🌟🌟🌟👍👍👍👍👍",Positif
"Aplikasinya sangat bagus,dan sangat membantu untuk melakukan pembayaran dan pengiriman uang,,rekomendasi buat orang yang ingin praktis dalam melakukan transaksi.. pokonya mantap",Positif
"Untuk pemula, aplikasi exchanger ini baguus dan keren sekali..apalgai dunia crypto skrg sdh banyak merambah semua kalangan,di bandingkan aplikasi sebelah saya lebih memilih ini karena bunganya paling oke..tambah sukses terus Triv",Positif
Aplikasi yang bermanfaat buat yang mau belajar crypto mantap nih apk,Positif
"Aplikasi mantap grapic fitur nyaman di pandang tidak membuat mata perih sampai sekarang saya gunakan ini mudah di pahami, Terima Kasih",Positif
"Keren dan MANTAP, aplikasi ini rekomendasi dari teman teman dan iklan yang kadang muncul. Aplikasi yg sangat mudah dan mudah di mengerti, recomended lah pokoknya,, ayo di install guys..",Negatif
Udah 5 tahun pake triv. Selalu puas sama pelayanannya. Keamanan akun juga bagus. Transaksi cepat dan 24 jam dalam 7 hari. Jadi ga pake libur. Keren lah pokoknya triv.,Positif
